,name,cost_text,coordinates,desc,beds,baths,parkings,weekly_rent
https://www.domain.com.au/1706-63-la-trobe-street-melbourne-vic-3000-16478744,1706/63 La Trobe Street Melbourne VIC 3000,$560,"[-37.8082025, 144.9693999]",nbn® Fibre to the Premises (FTTP) is available in this property ,1.0,1.0,0.0,560.0
https://www.domain.com.au/1604-63-la-trobe-street-melbourne-vic-3000-16478740,1604/63 La Trobe Street Melbourne VIC 3000,$940,"[-37.8082025, 144.9693999]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,0.0,940.0
https://www.domain.com.au/2305-101-therry-st-melbourne-vic-3000-16472483,2305/101 Therry St Melbourne VIC 3000,New furnished apartment no bond $995pw,"[-37.8074149, 144.9591227]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,0.0,995.0
https://www.domain.com.au/3809-101-therry-st-melbourne-vic-3000-16392940,3809/101 Therry St Melbourne VIC 3000,"Spacious top floor light filled apartment, no bond, pets welcome $1425pw","[-37.8074149, 144.9591227]",nbn® Fibre to the Premises (FTTP) is available in this property ,3.0,2.0,2.0,1425.0
https://www.domain.com.au/394-collins-street-melbourne-vic-3000-16333878,394 Collins Street Melbourne VIC 3000,$425,"[-37.81668, 144.96104]",nbn® Fibre to the Building (FTTB) is available in this property ,1.0,1.0,0.0,425.0
https://www.domain.com.au/99-franklin-street-melbourne-vic-3000-16333588,99 Franklin Street Melbourne VIC 3000,"Furnished, bills, WiFi inc. modern studios from $620 per week","[-37.8081956, 144.9612917]",The Start-up Studio ,1.0,1.0,0.0,620.0
https://www.domain.com.au/2203-38-rose-lane-melbourne-vic-3000-16305559,2203/38 Rose Lane Melbourne VIC 3000,$520.00 per week,"[-37.8148884, 144.9542283]","Located on the corner of Lonsdale Street and Rose Lane, this apartment is within 1KM of all of Melbourne's major precincts. - Contemporary kitchen with sleek appliances and fittings- Open plan dining/living area and terrace- Built-in robes- Fully appointed central bathroom- Light-filled rooms with floor-to-ceiling windows throughout - European-style laundry - Private balcony with CBD views",1.0,1.0,0.0,520.0
https://www.domain.com.au/104-73-flinders-lane-melbourne-vic-3000-16262291,104/73 Flinders Lane Melbourne VIC 3000,$1800 Per Week,"[-37.8150696, 144.9723857]",nbn® Fibre to the Building (FTTB) is available in this property ,3.0,2.0,2.0,1800.0
https://www.domain.com.au/3605-439-collins-street-melbourne-vic-3000-16203733,3605/439 Collins Street Melbourne VIC 3000,"$4,500 Per Week","[-37.8176878, 144.9597256]",nbn® Fibre to the Premises (FTTP) is available in this property ,4.0,3.0,2.0,4500.0
https://www.domain.com.au/1012-101-therry-st-melbourne-vic-3000-16123686,1012/101 Therry St Melbourne VIC 3000,A lightfilled corner apartment No bonds and pet friendly $975pw,"[-37.8074149, 144.9591227]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,1.0,975.0
https://www.domain.com.au/708a-250-spencer-street-melbourne-vic-3000-16638133,708A/250 Spencer Street Melbourne VIC 3000,$600 pw,"[-37.8144958, 144.9522648]",* Unverified feature,1.0,1.0,1.0,600.0
https://www.domain.com.au/level-14-1405-265-exhibition-street-melbourne-vic-3000-16637566,"Level 14, 1405/265 Exhibition Street Melbourne VIC 3000",$950 per week,"[-37.8095971, 144.9692227]",* Unverified feature,3.0,2.0,2.0,950.0
https://www.domain.com.au/816-250-elizabeth-street-melbourne-vic-3000-16637063,816/250 Elizabeth Street Melbourne VIC 3000,$550.00 per week,"[-37.812508, 144.9626295]",nbn® Fibre to the Building (FTTB) is available in this property ,1.0,1.0,0.0,550.0
https://www.domain.com.au/403-9-degraves-street-melbourne-vic-3000-16637050,403/9 Degraves Street Melbourne VIC 3000,$750 pw Furnished,"[-37.8175531, 144.9657444]",* Unverified feature,1.0,1.0,1.0,750.0
https://www.domain.com.au/419-408-lonsdale-street-melbourne-vic-3000-16636817,419/408 Lonsdale Street Melbourne VIC 3000,$450.00,"[-37.8125979, 144.9604012]",* Unverified feature,1.0,1.0,0.0,450.0
https://www.domain.com.au/3404-618-lonsdale-street-melbourne-vic-3000-16636816,3404/618 Lonsdale Street Melbourne VIC 3000,$500.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,1.0,1.0,0.0,500.0
https://www.domain.com.au/3713-618-lonsdale-street-melbourne-vic-3000-16636815,3713/618 Lonsdale Street Melbourne VIC 3000,$600.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,2.0,1.0,1.0,600.0
https://www.domain.com.au/lons618-1804-lonsdale-street-melbourne-vic-3000-16636814,LONS618/1804 Lonsdale Street Melbourne VIC 3000,$430.00,"[-37.8122489, 144.9621762]",* Unverified feature,1.0,1.0,0.0,430.0
https://www.domain.com.au/2911-601-little-lonsdale-street-melbourne-vic-3000-16636813,2911/601 Little Lonsdale Street Melbourne VIC 3000,$700.00,"[-37.8137438, 144.9536855]",* Unverified feature,2.0,2.0,1.0,700.0
https://www.domain.com.au/2412-601-little-lonsdale-street-melbourne-vic-3000-16636812,2412/601 Little Lonsdale Street Melbourne VIC 3000,$500.00,"[-37.8137438, 144.9536855]",* Unverified feature,1.0,1.0,0.0,500.0
https://www.domain.com.au/2211-618-lonsdale-street-melbourne-vic-3000-16636811,2211/618 Lonsdale Street Melbourne VIC 3000,$750.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,2.0,2.0,1.0,750.0
https://www.domain.com.au/2301-618-lonsdale-street-melbourne-vic-3000-16636810,2301/618 Lonsdale Street Melbourne VIC 3000,$950.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,3.0,2.0,1.0,950.0
https://www.domain.com.au/1510-618-lonsdale-street-melbourne-vic-3000-16636809,1510/618 Lonsdale Street Melbourne VIC 3000,$800.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,2.0,2.0,1.0,800.0
https://www.domain.com.au/lons639-2409-lonsdale-street-melbourne-vic-3000-16636808,LONS639/2409 Lonsdale Street Melbourne VIC 3000,$640.00,"[-37.8122489, 144.9621762]",* Unverified feature,2.0,1.0,0.0,640.0
https://www.domain.com.au/501-263-franklin-street-melbourne-vic-3000-16636214,501/263 Franklin Street Melbourne VIC 3000,$625 weekly,"[-37.8094208, 144.95644]",* Unverified feature,2.0,1.0,0.0,625.0
https://www.domain.com.au/3407-480-elizabeth-street-melbourne-vic-3000-16636029,3407/480 Elizabeth Street Melbourne VIC 3000,$499,"[-37.8077031, 144.9603637]",* Unverified feature,1.0,1.0,0.0,499.0
https://www.domain.com.au/1010d-480-elizabeth-street-melbourne-vic-3000-16635947,1010D/480 Elizabeth Street Melbourne VIC 3000,$466,"[-37.8077031, 144.9603637]",* Unverified feature,1.0,1.0,0.0,466.0
https://www.domain.com.au/2306-318-russell-street-melbourne-vic-3000-16635859,2306/318 Russell Street Melbourne VIC 3000,$570 per week,"[-37.809279599999996, 144.9667048]",* Unverified feature,1.0,1.0,0.0,570.0
https://www.domain.com.au/1903-560-lonsdale-street-melbourne-vic-3000-16635082,1903/560 Lonsdale Street Melbourne VIC 3000,$570.00,"[-37.8139559, 144.9556588]",* Unverified feature,1.0,1.0,0.0,570.0
https://www.domain.com.au/148-283-spring-street-melbourne-vic-3000-16634940,148/283 Spring Street Melbourne VIC 3000,$820.00,"[-37.8081467, 144.9712126]",* Unverified feature,3.0,1.0,1.0,820.0
https://www.domain.com.au/804-601-little-collins-street-melbourne-vic-3000-16634522,804/601 Little Collins Street Melbourne VIC 3000,$550.00,"[-37.8179189, 144.9548347]",* Unverified feature,1.0,1.0,0.0,550.0
https://www.domain.com.au/1705-200-spencer-street-melbourne-vic-3000-16634346,1705/200 Spencer Street Melbourne VIC 3000,$690,"[-37.816228, 144.9532465]",* Unverified feature,2.0,1.0,1.0,690.0
https://www.domain.com.au/3404-38-rose-lane-melbourne-vic-3000-16634227,3404/38 Rose Lane Melbourne VIC 3000,$750 weekly,"[-37.8147019, 144.9542282]",* Unverified feature,2.0,1.0,0.0,750.0
https://www.domain.com.au/1904-63-la-trobe-street-melbourne-vic-3000-16633707,1904/63 La Trobe Street Melbourne VIC 3000,$940,"[-37.8080736, 144.9695946]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,0.0,940.0
https://www.domain.com.au/1503-63-la-trobe-street-melbourne-vic-3000-16633674,1503/63 La Trobe Street Melbourne VIC 3000,$960,"[-37.8080736, 144.9695946]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,0.0,960.0
https://www.domain.com.au/2006-25-therry-street-melbourne-vic-3000-16633478,2006/25 Therry Street Melbourne VIC 3000,$750 per week,"[-37.8069292, 144.9610725]",* Unverified feature,2.0,2.0,0.0,750.0
https://www.domain.com.au/2701-63-la-trobe-street-melbourne-vic-3000-16633428,2701/63 La Trobe Street Melbourne VIC 3000,$1350 per week,"[-37.8080736, 144.9695946]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,1.0,1350.0
https://www.domain.com.au/2209-120-abeckett-street-melbourne-vic-3000-16633410,2209/120 Abeckett Street Melbourne VIC 3000,$780 per week,"[-37.8093086, 144.9597389]",* Unverified feature,2.0,2.0,0.0,780.0
https://www.domain.com.au/4610-60-a-beckett-street-melbourne-vic-3000-16633359,4610/60 A'Beckett Street Melbourne VIC 3000,$620 per week,"[-37.8087388, 144.9614417]",* Unverified feature,2.0,1.0,0.0,620.0
https://www.domain.com.au/5319-228-la-trobe-street-melbourne-vic-3000-16633358,5319/228 La Trobe Street Melbourne VIC 3000,$750 per week,"[-37.8096052, 144.962371]",* Unverified feature,2.0,1.0,0.0,750.0
https://www.domain.com.au/60-a-beckett-street-melbourne-vic-3000-15890091,60 A'beckett Street Melbourne VIC 3000,$700,"[-37.8087388, 144.9614417]","Situated in the heart of vibrant and bustling Melbourne CBD, The ""Avant"" represents the best opportunity to enjoy the relaxed but sophisticated city living. This rare finder 2 bedroom room apartment in 47th level of this iconic building in Melbourne CBD within short walking distance to Chinatown, Uni, Westfield Shopping Centre & Centre station etc.",2.0,1.0,0.0,700.0
https://www.domain.com.au/3810-318-russell-street-melbourne-vic-3000-16633083,3810/318 Russell Street Melbourne VIC 3000,$780 per week,"[-37.809279599999996, 144.9667048]",* Unverified feature,2.0,2.0,0.0,780.0
https://www.domain.com.au/1407-155-franklin-street-melbourne-vic-3000-14680106,1407/155 Franklin Street Melbourne VIC 3000,$650 per week,"[-37.8088259, 144.9595488]",* Unverified feature,2.0,1.0,0.0,650.0
https://www.domain.com.au/1601-80-a-beckett-street-melbourne-vic-3000-16632913,1601/80 A' Beckett Street Melbourne VIC 3000,$650 per week,"[-37.8089991, 144.9610792]",* Unverified feature,2.0,1.0,0.0,650.0
https://www.domain.com.au/2609-155-franklin-street-melbourne-vic-3000-16632818,2609/155 Franklin Street Melbourne VIC 3000,$600 per week,"[-37.8088259, 144.9595488]",* Unverified feature,1.0,1.0,1.0,600.0
https://www.domain.com.au/1806-442-elizabeth-street-melbourne-vic-3000-16605726,1806/442 Elizabeth Street Melbourne VIC 3000,$545 per week,"[-37.8088155, 144.9612861]",* Unverified feature,1.0,1.0,0.0,545.0
https://www.domain.com.au/801-38-rose-lane-melbourne-vic-3000-16592031,801/38 Rose Lane Melbourne VIC 3000,$750 pw Furnished,"[-37.8147019, 144.9542282]",* Unverified feature,2.0,2.0,0.0,750.0
https://www.domain.com.au/3208-228-la-trobe-street-melbourne-vic-3000-16582516,3208/228 La Trobe Street Melbourne VIC 3000,$750 Per Week,"[-37.8096052, 144.962371]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,1.0,0.0,750.0
https://www.domain.com.au/2103b-250-spencer-st-melbourne-vic-3000-16029205,2103B/250 Spencer St Melbourne VIC 3000,$560 per week,"[-37.8144958, 144.9522648]","Be one of the first to live in this BRAND NEW development situated in the most sought-after location! In the heart of the CBD, find yourself just minutes away from an array of restaurants, cafes, family-friendly parks, public transport and much more. ",1.0,1.0,0.0,560.0
https://www.domain.com.au/2503-33-mackenzie-street-melbourne-vic-3000-16559983,2503/33 Mackenzie Street Melbourne VIC 3000,$680.00,"[-37.8078362, 144.9669868]",* Unverified feature,2.0,2.0,1.0,680.0
https://www.domain.com.au/4613-560-lonsdale-street-melbourne-vic-3000-16555193,4613/560 Lonsdale Street Melbourne VIC 3000,"$1,050.00","[-37.8139559, 144.9556588]",* Unverified feature,3.0,2.0,1.0,1050.0
https://www.domain.com.au/718-118-franklin-street-melbourne-vic-3000-9596535,718/118 Franklin Street Melbourne VIC 3000,$400.00 per week,"[-37.8082052, 144.9589035]",nbn® Fibre to the Building (FTTB) is available in this property ,1.0,1.0,1.0,400.0
https://www.domain.com.au/110-253-franklin-street-melbourne-vic-3000-16523247,110/253 Franklin Street Melbourne VIC 3000,$425 weekly,"[-37.8095025, 144.9566681]",* Unverified feature,1.0,1.0,0.0,425.0
https://www.domain.com.au/618-17-singers-lane-melbourne-vic-3000-16631427,618/17 Singers Lane Melbourne VIC 3000,$470 weekly,"[-37.8110876, 144.9566218]",* Unverified feature,1.0,1.0,0.0,470.0
https://www.domain.com.au/1204-601-little-lonsdale-street-melbourne-vic-3000-16630723,1204/601 Little Lonsdale Street Melbourne VIC 3000,$700.00,"[-37.8137438, 144.9536855]",* Unverified feature,2.0,2.0,1.0,700.0
https://www.domain.com.au/1404-63-la-trobe-street-melbourne-vic-3000-16630712,1404/63 La Trobe Street Melbourne VIC 3000,$920,"[-37.8080736, 144.9695946]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,2.0,0.0,920.0
https://www.domain.com.au/708-5-sutherland-street-melbourne-vic-3000-16630460,708/5 Sutherland Street Melbourne VIC 3000,$575 per week,"[-37.811416, 144.9608504]",* Unverified feature,2.0,1.0,0.0,575.0
https://www.domain.com.au/2401-8-franklin-street-melbourne-vic-3000-16630254,2401/8 Franklin Street Melbourne VIC 3000,$700 per week,"[-37.8074591, 144.9619559]",* Unverified feature,2.0,2.0,0.0,700.0
https://www.domain.com.au/3-10-639-little-lonsdale-street-melbourne-vic-3000-16630138,3*10/639 Little Lonsdale Street Melbourne VIC 3000,$720 Furnished or Unfurnished,"[-37.8141099, 144.9525632]",* Unverified feature,2.0,1.0,0.0,720.0
https://www.domain.com.au/5502-500-elizabeth-street-melbourne-vic-3000-16630013,5502/500 Elizabeth Street Melbourne VIC 3000,$690 per week,"[-37.8072623, 144.9602708]",* Unverified feature,2.0,1.0,0.0,690.0
https://www.domain.com.au/6001-500-elizabeth-street-melbourne-vic-3000-16630011,6001/500 Elizabeth Street Melbourne VIC 3000,$630 per week,"[-37.8072623, 144.9602708]",* Unverified feature,2.0,1.0,0.0,630.0
https://www.domain.com.au/716-118-franklin-street-melbourne-vic-3000-16629919,716/118 Franklin Street Melbourne VIC 3000,$620.00,"[-37.8082052, 144.9589035]",* Unverified feature,2.0,1.0,0.0,620.0
https://www.domain.com.au/24-180-little-collins-street-melbourne-vic-3000-16433695,24/180 Little Collins Street Melbourne VIC 3000,$980 per week,"[-37.8138601, 144.9679067]",* Unverified feature,2.0,2.0,2.0,980.0
https://www.domain.com.au/1307-155-franklin-street-melbourne-vic-3000-16628844,1307/155 Franklin Street Melbourne VIC 3000,$750 per week,"[-37.8088259, 144.9595488]",* Unverified feature,2.0,1.0,0.0,750.0
https://www.domain.com.au/1210-228-latrobe-street-melbourne-vic-3000-16628843,1210/228 Latrobe Street Melbourne VIC 3000,$680 per week,"[-37.8096052, 144.962371]",* Unverified feature,2.0,1.0,0.0,680.0
https://www.domain.com.au/2607-181-abeckett-street-melbourne-vic-3000-16628808,2607/181 ABeckett Street Melbourne VIC 3000,$475.00,"[-37.8101564, 144.9581958]",* Unverified feature,1.0,1.0,0.0,475.0
https://www.domain.com.au/39-33-latrobe-street-melbourne-vic-3000-16628807,39/33 Latrobe Street Melbourne VIC 3000,$650.00,"[-37.8079019, 144.9703422]",* Unverified feature,2.0,1.0,1.0,650.0
https://www.domain.com.au/81-33-latrobe-street-melbourne-vic-3000-16628805,81/33 Latrobe Street Melbourne VIC 3000,$800.00,"[-37.8079019, 144.9703422]",* Unverified feature,3.0,2.0,1.0,800.0
https://www.domain.com.au/112-318-little-bourke-street-melbourne-vic-3000-15954652,112/318 Little Bourke Street Melbourne VIC 3000,$570,"[-37.8129971, 144.9631733]",* Unverified feature,2.0,1.0,0.0,570.0
https://www.domain.com.au/1605-31-a-beckett-street-melbourne-vic-3000-16628443,1605/31 A'beckett Street Melbourne VIC 3000,$600 per week,"[-37.8088893, 144.9625546]",* Unverified feature,2.0,1.0,0.0,600.0
https://www.domain.com.au/63-30-russell-street-melbourne-vic-3000-16627773,63/30 Russell Street Melbourne VIC 3000,$490 per week,"[-37.8160074, 144.9698959]",nbn® Fibre to the Building (FTTB) is available in this property ,1.0,1.0,0.0,490.0
https://www.domain.com.au/3203-318-russell-street-melbourne-vic-3000-16627534,3203/318 Russell Street Melbourne VIC 3000,$830 per week,"[-37.809279599999996, 144.9667048]",* Unverified feature,2.0,2.0,0.0,830.0
https://www.domain.com.au/612-108-flinders-street-melbourne-vic-3000-16627463,612/108 Flinders Street Melbourne VIC 3000,$600.00,"[-37.8159974, 144.9710265]",* Unverified feature,1.0,1.0,0.0,600.0
https://www.domain.com.au/202-601-little-collins-street-melbourne-vic-3000-16627167,202/601 Little Collins Street Melbourne VIC 3000,$610 Per Week,"[-37.8179189, 144.9548347]",* Unverified feature,2.0,1.0,0.0,610.0
https://www.domain.com.au/706-547-flinders-lane-melbourne-vic-3000-16626947,706/547 Flinders Lane Melbourne VIC 3000,$550 per week,"[-37.8199985, 144.9558061]",* Unverified feature,2.0,1.0,0.0,550.0
https://www.domain.com.au/3802-618-lonsdale-street-melbourne-vic-3000-16626722,3802/618 Lonsdale Street Melbourne VIC 3000,$720.00,"[-37.81441450000001, 144.9539107]",* Unverified feature,2.0,2.0,1.0,720.0
https://www.domain.com.au/1410-181-abeckett-street-melbourne-vic-3000-16626716,1410/181 ABeckett Street Melbourne VIC 3000,$420.00,"[-37.8101564, 144.9581958]",* Unverified feature,1.0,1.0,0.0,420.0
https://www.domain.com.au/607-243-franklin-street-melbourne-vic-3000-16626345,607/243 Franklin Street Melbourne VIC 3000,$450 weekly,"[-37.8096191, 144.9560827]",* Unverified feature,1.0,1.0,0.0,450.0
https://www.domain.com.au/803-483-swanston-street-melbourne-vic-3000-16626151,803/483 Swanston Street Melbourne VIC 3000,$580 per week,"[-37.8072179, 144.9623358]",* Unverified feature,1.0,1.0,0.0,580.0
