,name,geometry,cost,beds,baths,parkings,SA2_CODE21,SA2_NAME21,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket
10306,2 Nivea Terrace South Morang VIC 3752,POINT (145.067492 -37.6348136),420.0,3.0,1.0,2.0,209041436,South Morang - South,1.9786,12.3711,2.9358,16.68,1.0347,5.066666666666666
10307,25 Billow Walk South Morang VIC 3752,POINT (145.0769958 -37.6485002),530.0,3.0,2.0,4.0,209041436,South Morang - South,1.2332,10.4378,0.818,14.7467,0.6894,1.6783333333333335
10310,9 Billow Walk South Morang VIC 3752,POINT (145.0765949 -37.6485619),550.0,4.0,2.0,2.0,209041436,South Morang - South,1.2795999999999998,10.484200000000001,0.8644,14.7931,0.7358,1.8183333333333331
10311,88 Darius Terrace South Morang VIC 3752,POINT (145.0740397 -37.63911179999999),510.0,4.0,2.0,2.0,209041436,South Morang - South,1.9390999999999998,12.4647,2.9464,16.7736,0.6344,4.989999999999999
10312,11/40 Gorge Road South Morang VIC 3752,POINT (145.0908061 -37.6509467),460.0,2.0,2.0,1.0,209041436,South Morang - South,2.5271,10.272200000000002,1.852,14.581,0.561,2.1516666666666664
10313,77 Cameo Crescent South Morang VIC 3752,POINT (145.07575 -37.6481942),450.0,2.0,2.0,,209041436,South Morang - South,1.3522,10.556799999999999,0.937,14.8657,0.8084,2.0349999999999997
10314,15 Billow Walk South Morang VIC 3752,POINT (145.0767486 -37.6485306),530.0,4.0,2.0,3.0,209041436,South Morang - South,1.2332,10.4378,0.818,14.7467,0.6894,1.6783333333333335
10317,21 Liberty Crescent Beveridge VIC 3753,POINT (144.9391923 -37.4798953),460.0,4.0,2.0,2.0,209041224,Wallan,14.4459,45.1368,20.8295,31.427799999999998,4.5526,23.266666666666666
10318,19 Waratah Street Beveridge VIC 3753,POINT (144.9617767 -37.4781511),430.0,4.0,2.0,2.0,209041224,Wallan,12.4894,36.695,18.873099999999997,29.471400000000003,2.5961999999999996,11.781666666666666
10319,11 Pandorea Street Beveridge VIC 3753,POINT (144.9645826 -37.4786354),460.0,4.0,2.0,2.0,209041224,Wallan,11.8714,36.077,18.2551,28.8534,1.9782,10.158333333333333
10320,37 Foundry Circuit Beveridge VIC 3753,POINT (144.9538641 -37.4678603),415.0,4.0,3.0,2.0,209041224,Wallan,11.2477,43.44,19.1327,29.731,2.8558000000000003,10.33
10321,17 Mannagum Drive Beveridge VIC 3753,POINT (144.962256 -37.4797484),550.0,4.0,2.0,2.0,209041224,Wallan,12.7946,37.0002,19.1783,29.7765,2.9014,12.865
10322,49 Sunflower Drive Beveridge VIC 3753,POINT (144.9628648 -37.4789698),430.0,3.0,2.0,2.0,209041224,Wallan,12.674100000000001,36.8797,19.0578,29.6561,2.7809,12.383333333333333
10323,19 Pandorea Street Beveridge VIC 3753,POINT (144.9645199 -37.47901960000001),450.0,4.0,2.0,2.0,209041224,Wallan,11.9145,36.1201,18.2982,28.8965,2.0213,10.331666666666667
10324,29 Pandorea Street Beveridge VIC 3753,POINT (144.9644583 -37.4793971),460.0,4.0,2.0,2.0,209041224,Wallan,11.9569,36.1624,18.3405,28.9388,2.0636,10.5
10325,4 Murnong Place Beveridge VIC 3753,POINT (144.9605281 -37.4805872),410.0,4.0,2.0,2.0,209041224,Wallan,12.6686,36.874199999999995,19.0523,29.650599999999997,2.7754000000000003,17.68166666666667
10326,15 Echidna Drive Beveridge VIC 3753,POINT (144.959783 -37.4755463),425.0,4.0,2.0,2.0,209041224,Wallan,12.3578,36.5634,18.741400000000002,29.3397,2.4645,11.545
10327,47 Sunflower Drive Beveridge VIC 3753,POINT (144.9627471 -37.4789576),430.0,4.0,2.0,2.0,209041224,Wallan,12.6639,36.8695,19.0475,29.645799999999998,2.7706999999999997,12.343333333333334
10328,16 Foundry Circuit Beveridge VIC 3753,POINT (144.9557304 -37.4677238),450.0,4.0,2.0,2.0,209041224,Wallan,11.1277,43.3201,19.0128,29.611,2.7359,10.051666666666668
10329,5 Murnong Place Beveridge VIC 3753,POINT (144.9606587 -37.4803096),440.0,4.0,2.0,2.0,209041224,Wallan,12.6764,36.882,19.0601,29.6583,2.7832,17.696666666666665
10332,35 Sunflower Drive Beveridge VIC 3753,POINT (144.9832134 -37.4822825),410.0,4.0,2.0,2.0,209041224,Wallan,12.779200000000001,41.9615,19.1628,29.7611,1.7409000000000001,11.955
10333,25 Ambrosia Way Beveridge VIC 3753,POINT (144.9547133 -37.4698736),450.0,4.0,2.0,2.0,209041224,Wallan,10.9863,43.178599999999996,18.871299999999998,29.4696,2.5944000000000003,9.686666666666667
10334,29 Stewart Street Beveridge VIC 3753,POINT (144.984343 -37.4748088),750.0,3.0,2.0,6.0,209041224,Wallan,12.614,41.1394,18.340700000000002,28.9389,0.9187000000000001,9.916666666666666
10335,29 Stewart Street Beveridge VIC 3753,POINT (144.984343 -37.4748088),750.0,3.0,2.0,6.0,209041224,Wallan,12.614,41.1394,18.340700000000002,28.9389,0.9187000000000001,9.916666666666666
10336,30 Possum Drive Beveridge VIC 3753,POINT (144.9583328 -37.4794564),450.0,3.0,2.0,2.0,209041224,Wallan,12.6649,36.8705,19.048599999999997,29.646900000000002,2.7716999999999996,17.758333333333333
10337,2 Idyll Street Beveridge VIC 3753,POINT (144.9441394 -37.4673798),550.0,4.0,2.0,2.0,209041224,Wallan,13.3246,44.0155,19.7082,30.3065,3.4313000000000002,12.991666666666667
10338,32 Echidna Drive Beveridge VIC 3753,POINT (144.9603095 -37.4745526),500.0,4.0,2.0,2.0,209041224,Wallan,12.5019,36.7075,18.8855,29.4838,2.6087,12.121666666666666
10339,54 Lucknow Drive Beveridge VIC 3753,POINT (144.9421416 -37.4767696),450.0,4.0,2.0,2.0,209041224,Wallan,14.0901,44.781,20.4737,31.072,4.196899999999999,20.66
10340,5 Troopers Road Beveridge VIC 3753,POINT (144.9681787 -37.474284),540.0,4.0,2.0,2.0,209041224,Wallan,11.1718,35.3774,17.5555,28.1537,1.2786,7.873333333333333
10341,20 Canary View Beveridge VIC 3753,POINT (144.96191 -37.4700547),440.0,4.0,2.0,1.0,209041224,Wallan,10.3829,36.0899,18.2679,28.8662,1.9910999999999999,8.870000000000001
10342,28 Canary Vw Beveridge VIC 3753,POINT (144.9623359 -37.4700993),430.0,4.0,2.0,1.0,209041224,Wallan,10.345,36.052,18.23,28.8283,1.9532,8.718333333333334
10343,45 Fountain Drive Beveridge VIC 3753,POINT (144.9407468 -37.4659939),550.0,4.0,2.0,2.0,209041224,Wallan,12.4986,44.6909,20.383599999999998,30.981900000000003,4.1067,10.945
10344,24 Silvereye Circuit Beveridge VIC 3753,POINT (144.9636168 -37.4720176),420.0,3.0,2.0,2.0,209041224,Wallan,10.233600000000001,35.9405,18.118599999999997,28.716900000000003,1.8417000000000001,8.951666666666666
10345,13 Medallion Ave Beveridge VIC 3753,POINT (144.9541749 -37.470737),350.0,3.0,2.0,1.0,209041224,Wallan,12.3621,43.0531,18.7458,29.344,2.4689,9.385
10346,8 Canary View Beveridge VIC 3753,POINT (144.9612487 -37.4699854),430.0,4.0,2.0,2.0,209041224,Wallan,10.441799999999999,36.1487,18.3268,28.925099999999997,2.0499,9.104999999999999
10347,3 Murnong Place Beveridge VIC 3753,POINT (144.9605278 -37.480296),465.0,4.0,2.0,2.0,209041224,Wallan,12.6648,36.870400000000004,19.0484,29.6467,2.7715,17.673333333333336
10348,18 Orana Boulevard Beveridge VIC 3753,POINT (144.9599761 -37.4782922),500.0,4.0,2.0,2.0,209041224,Wallan,12.3621,36.567699999999995,18.7458,29.344099999999997,2.4689,11.563333333333333
10349,9 Hopbush Street Beveridge VIC 3753,POINT (144.95775 -37.4796813),440.0,4.0,2.0,2.0,209041224,Wallan,12.675799999999999,36.8814,19.0595,29.657799999999998,2.7826,17.801666666666666
10350,94 Golf Links Drive Beveridge VIC 3753,POINT (144.9431163 -37.4743068),490.0,4.0,2.0,2.0,209041224,Wallan,13.6951,44.3861,20.078799999999998,30.677,3.8019000000000003,19.08
10351,13 Numbat Dr Beveridge VIC 3753,POINT (144.9615935 -37.4774476),450.0,4.0,2.0,2.0,209041224,Wallan,12.3883,36.593900000000005,18.771900000000002,29.3702,2.4951,11.668333333333333
10352,33 Mallefowl Blvd Beveridge VIC 3753,POINT (144.9596709 -37.4794688),420.0,3.0,2.0,2.0,209041224,Wallan,12.5204,36.726,18.9041,29.502299999999998,2.6271999999999998,12.196666666666665
10353,5 Malleefowl Blvd Beveridge VIC 3753,POINT (144.9596709 -37.4794688),400.0,4.0,2.0,2.0,209041224,Wallan,12.5204,36.726,18.9041,29.502299999999998,2.6271999999999998,12.196666666666665
10354,Beveridge VIC 3753,POINT (144.9832134 -37.4822825),2.0,4.0,2.0,2.0,209041224,Wallan,12.779200000000001,41.9615,19.1628,29.7611,1.7409000000000001,11.955
10387,57 Boronia Avenue Wallan VIC 3756,POINT (144.9739089 -37.3942505),430.0,4.0,2.0,2.0,209041224,Wallan,5.4615,30.7648,26.4728,37.071,2.7416,4.77
10388,8 Ivanhoe Road Wallan VIC 3756,POINT (144.9997295 -37.4288547),450.0,4.0,2.0,2.0,209041224,Wallan,1.7719,28.6973,26.8406,37.438900000000004,0.6698,8.633333333333333
10389,13 Hanford Lane Wallan VIC 3756,POINT (145.0011399 -37.4211612),430.0,4.0,2.0,1.0,209041224,Wallan,0.7991,27.7245,25.8678,36.4661,0.4477,5.171666666666667
10390,12 Bosphorus Street Wallan VIC 3756,POINT (145.0010396 -37.4250661),450.0,4.0,2.0,2.0,209041224,Wallan,1.3426,28.268,26.4113,37.0096,0.2404,7.345
10391,12 Batman Crescent Wallan VIC 3756,POINT (145.0020238 -37.424807799999996),450.0,4.0,2.0,2.0,209041224,Wallan,1.3189000000000002,28.2443,26.3876,36.9859,0.21669999999999998,7.25
10392,71 Charles Street Wallan VIC 3756,POINT (145.0013334 -37.4224378),440.0,4.0,2.0,2.0,209041224,Wallan,0.9722000000000001,27.897599999999997,26.0409,36.639199999999995,0.3092,5.863333333333333
10393,6 Belladonna Circuit Wallan VIC 3756,POINT (144.9996656 -37.42837460000001),450.0,4.0,2.0,2.0,209041224,Wallan,1.6824000000000001,28.6078,26.751099999999997,37.3494,0.5802,8.275
10394,36 Belladonna Circuit Wallan VIC 3756,POINT (145.0010697 -37.4290042),490.0,4.0,2.0,2.0,209041224,Wallan,1.8965999999999998,28.822,26.9653,37.5636,0.7944,8.92
10395,24 Alcantara Boulevard Wallan VIC 3756,POINT (144.9976111 -37.4239073),450.0,4.0,2.0,2.0,209041224,Wallan,1.9205999999999999,28.846,26.9893,37.5876,0.2727,7.193333333333333
10396,24 Belladonna Circuit Wallan VIC 3756,POINT (145.0011509 -37.42854),450.0,4.0,2.0,2.0,209041224,Wallan,1.8148,28.7402,26.8835,37.4818,0.7127,8.805
10397,86 Newbridge Boulevard Wallan VIC 3756,POINT (144.9987539 -37.4288877),450.0,4.0,2.0,2.0,209041224,Wallan,1.724,28.6493,26.7927,37.3909,0.6217999999999999,8.305
10398,42 Foxtail Circuit Wallan VIC 3756,POINT (145.0017159 -37.4269567),420.0,4.0,2.0,2.0,209041224,Wallan,1.6889,28.6143,26.7576,37.3559,0.5867,8.3
10399,8 Melville Avenue Wallan VIC 3756,POINT (144.9883 -37.4289073),480.0,4.0,2.0,2.0,209041224,Wallan,2.8150999999999997,29.7405,27.8838,38.482099999999996,1.7297,9.653333333333334
10400,26 Batman Crescent Wallan VIC 3756,POINT (145.0017218 -37.4256154),450.0,4.0,2.0,2.0,209041224,Wallan,1.4496,28.375,26.5183,37.1166,0.3474,7.7733333333333325
10401,6 Charles Street Wallan VIC 3756,POINT (144.9977917 -37.4230726),470.0,4.0,2.0,2.0,209041224,Wallan,1.9907000000000001,28.9161,27.0594,37.6577,0.29619999999999996,7.306666666666667
10402,71 Newbridge Boulevard Wallan VIC 3756,POINT (144.9994074 -37.427846),450.0,4.0,2.0,2.0,209041224,Wallan,1.5931,28.5184,26.6618,37.26,0.4909,7.916666666666667
10403,33 Lilac Street Wallan VIC 3756,POINT (144.9668796 -37.3931286),480.0,4.0,2.0,2.0,209041224,Wallan,6.1097,31.413,27.120900000000002,37.719199999999994,2.7928,6.941666666666666
10404,1 Queen Street Wallan VIC 3756,POINT (144.9705843 -37.4122973),435.0,3.0,2.0,2.0,209041224,Wallan,3.7216,29.024900000000002,24.7329,35.3311,0.9411,2.3400000000000003
10405,6 Elisha Court Wallan VIC 3756,POINT (144.9887404 -37.41134),450.0,4.0,2.0,2.0,209041224,Wallan,3.6641,28.9674,25.1978,35.796099999999996,1.5599,2.585
10406,12 Lakeview Close Hidden Valley VIC 3756,POINT (144.9939418 -37.3952249),540.0,4.0,2.0,2.0,209041224,Wallan,7.3122,28.1162,28.3235,38.921699999999994,4.5922,6.713333333333334
10407,33 Raglan Street Wallan VIC 3756,POINT (144.9745523 -37.4161226),440.0,4.0,2.0,2.0,209041224,Wallan,2.9722,28.2755,23.9835,34.5818,1.193,1.2316666666666667
10408,30 Acacia Way Wallan VIC 3756,POINT (144.9617213 -37.4021797),490.0,5.0,3.0,2.0,209041224,Wallan,5.5121,30.8154,26.523400000000002,37.1216,2.0357,3.5050000000000003
10409,22 Groundberry Avenue Wallan VIC 3756,POINT (144.9621831 -37.4179983),500.0,4.0,2.0,2.0,209041224,Wallan,5.1705,30.4738,24.672400000000003,35.2707,3.8992,5.873333333333333
10410,30 Australis Drive Wallan VIC 3756,POINT (144.9722408 -37.3984567),470.0,4.0,2.0,4.0,209041224,Wallan,5.547,30.8503,26.5582,37.1565,1.858,4.17
10411,"2314 Epping-Kilmore Road, Upper Plenty (Beverage) Wallan VIC 3756",POINT (144.9798236 -37.4066923),900.0,4.0,2.0,2.0,209041224,Wallan,3.6365,28.939799999999998,24.6478,35.2461,0.9092,1.595
10412,23 Dampiera Avenue Wallan VIC 3756,POINT (144.9719956 -37.3960381),460.0,4.0,2.0,2.0,209041224,Wallan,5.396100000000001,30.6994,26.407400000000003,37.0056,2.6761,4.613333333333333
10413,85 Newbridge Boulevard Wallan VIC 3756,POINT (144.9992302 -37.4288384),450.0,4.0,2.0,2.0,209041224,Wallan,1.7127999999999999,28.6382,26.7815,37.3798,0.6106,8.281666666666666
10414,82A William Street Wallan VIC 3756,POINT (144.9918001 -37.4076869),650.0,4.0,2.0,2.0,209041224,Wallan,4.1708,29.4741,25.7035,36.3018,2.0665999999999998,2.985
10415,20 Solitaire Way Wallan VIC 3756,POINT (144.9999009 -37.42763679999999),500.0,4.0,2.0,2.0,209041224,Wallan,1.6333,28.5586,26.702,37.3002,0.5311,8.078333333333333
10416,5/36 Bridgewater Parkway Wallan VIC 3756,POINT (145.0024924 -37.4238538),410.0,3.0,2.0,1.0,209041224,Wallan,1.2239,28.1493,26.2926,36.8909,0.344,6.595
10417,11 GARDENIA AVENUE Wallan VIC 3756,POINT (144.9675756 -37.3937501),440.0,4.0,2.0,2.0,209041224,Wallan,5.9554,31.2587,26.9667,37.5649,2.6385,6.468333333333334
10418,1/13 Wellington Street Wallan VIC 3756,POINT (144.9772106 -37.4178411),375.0,3.0,2.0,1.0,209041224,Wallan,2.8861999999999997,28.1895,23.8975,34.4958,0.7821,1.6133333333333333
10419,43 Maidenhair Drive Wallan VIC 3756,POINT (144.9678425 -37.4207736),390.0,4.0,2.0,2.0,209041224,Wallan,5.1481,30.451400000000003,24.65,35.2482,3.8768000000000002,6.29
10420,Wallan VIC 3756,POINT (144.9716234 -37.4115786),2.0,3.0,2.0,1.0,209041224,Wallan,3.8934,29.1967,24.904700000000002,35.502900000000004,1.1128,2.408333333333333
10423,7/85 Rail Street Wandong VIC 3758,POINT (145.0271019 -37.3640062),390.0,3.0,2.0,2.0,209041224,Wallan,0.8815,19.5497,33.9445,44.542699999999996,0.44239999999999996,2.7983333333333333
10355,15 Pythagoras Street Mernda VIC 3754,POINT (145.0759783 -37.59688),650.0,5.0,3.0,2.0,209041531,Mernda - North,2.9719,14.8439,10.030100000000001,22.5345,1.5444,4.148333333333333
10365,19 Haig Street Mernda VIC 3754,POINT (145.0876107 -37.596812),470.0,3.0,2.0,1.0,209041531,Mernda - North,1.9157,13.787700000000001,8.7493,21.4783,0.3793,1.3883333333333332
10366,8 Halliday Road Mernda VIC 3754,POINT (145.0802864 -37.5976746),430.0,3.0,2.0,1.0,209041531,Mernda - North,2.5725,14.4445,9.630799999999999,22.1352,1.1451,2.9066666666666667
10367,11 Southdown Rise Mernda VIC 3754,POINT (145.0833453 -37.5892908),580.0,4.0,2.0,2.0,209041531,Mernda - North,3.2674000000000003,15.1394,10.101,22.83,1.3665999999999998,2.3016666666666667
10368,66 Waterwheel Grove Mernda VIC 3754,POINT (145.0797687 -37.5855247),400.0,2.0,2.0,1.0,209041531,Mernda - North,3.7822,15.6543,10.8405,23.344900000000003,1.8815,3.731666666666667
10371,11 Cochranes Road Mernda VIC 3754,POINT (145.0827852 -37.5943412),600.0,4.0,2.0,2.0,209041531,Mernda - North,2.64,14.512,9.473600000000001,22.2027,1.0507,1.9633333333333334
10377,3/14 Schotters Road Mernda VIC 3754,POINT (145.1024267 -37.6001748),400.0,2.0,1.0,1.0,209041531,Mernda - North,0.42669999999999997,12.2987,8.2699,20.998900000000003,1.7054,0.955
10379,8 Southdown Rise Mernda VIC 3754,POINT (145.0839054 -37.5892966),500.0,4.0,2.0,2.0,209041531,Mernda - North,3.2483,15.1204,10.082,22.811,1.3476,2.256666666666667
10381,2/38 Rowell Drive Mernda VIC 3754,POINT (145.0961733 -37.5901616),360.0,2.0,1.0,1.0,209041531,Mernda - North,2.5065999999999997,14.3787,9.8201,22.5492,1.1020999999999999,2.6
10356,6 Russel Way Doreen VIC 3754,POINT (145.1215907 -37.5857132),600.0,4.0,2.0,2.0,209041527,Doreen - North,3.77,12.8361,11.3698,24.688599999999997,0.6466000000000001,2.04
10362,2 Neumann Road Doreen VIC 3754,POINT (145.1144574 -37.6008088),480.0,4.0,2.0,2.0,209041527,Doreen - North,1.5875,11.270299999999999,9.4467,22.1758,0.4413,2.375
10383,230 Cookes Road Doreen VIC 3754,POINT (145.130971 -37.601794),895.0,4.0,2.0,2.0,209041527,Doreen - North,3.2047,10.0123,11.0639,21.8648,1.2437,4.863333333333333
10357,3 William Street Mernda VIC 3754,POINT (145.0687842 -37.60133829999999),500.0,4.0,2.0,2.0,209041532,Mernda - South,3.6936999999999998,18.9475,10.752,23.256400000000003,2.8638000000000003,4.739999999999999
10359,133 Regent Street Mernda VIC 3754,POINT (145.067535 -37.605019),510.0,4.0,2.0,2.0,209041532,Mernda - South,4.0582,19.312,11.1165,23.6208,3.2283000000000004,5.6033333333333335
10363,12 Strider Street Mernda VIC 3754,POINT (145.0651186 -37.6074877),480.0,4.0,2.0,2.0,209041532,Mernda - South,6.9269,20.291400000000003,12.095799999999999,24.6002,4.2076,9.51
10364,21 Villeroy Street Mernda VIC 3754,POINT (145.0970901 -37.6118064),580.0,4.0,2.0,2.0,209041532,Mernda - South,1.8337999999999999,13.7058,6.752800000000001,19.4818,0.4754,2.871666666666667
10374,16 Darvel Drive Mernda VIC 3754,POINT (145.0671043 -37.59970879999999),440.0,3.0,2.0,1.0,209041532,Mernda - South,3.6620999999999997,18.9159,10.7204,23.2248,2.8322,4.578333333333333
10376,6 Marsala Way Mernda VIC 3754,POINT (145.072966 -37.6025234),450.0,4.0,2.0,2.0,209041532,Mernda - South,3.6900999999999997,17.606900000000003,9.4114,21.9157,2.0876,5.0183333333333335
10380,28 Grafton Street Mernda VIC 3754,POINT (145.0761506 -37.6038984),480.0,4.0,2.0,2.0,209041532,Mernda - South,3.0901,17.0921,8.896600000000001,21.4009,1.5728,4.65
10384,68 Riverdale Boulevard Mernda VIC 3754,POINT (145.0967669 -37.6114227),670.0,4.0,2.0,2.0,209041532,Mernda - South,1.7579,13.6299,6.7181999999999995,19.447200000000002,0.5512999999999999,2.6883333333333335
10358,6 Sette Place Doreen VIC 3754,POINT (145.1331964 -37.6168314),530.0,4.0,2.0,2.0,209041528,Doreen - South,4.5451999999999995,7.921600000000001,9.577,19.756,0.9164,8.585
10360,8 Kenyte Walk Doreen VIC 3754,POINT (145.1221187 -37.6141358),480.0,3.0,2.0,1.0,209041528,Doreen - South,3.4541999999999997,8.999,10.654399999999999,20.8334,0.7481,6.593333333333334
10361,6 Breakwater Drive Doreen VIC 3754,POINT (145.1191554 -37.6060198),530.0,4.0,2.0,2.0,209041528,Doreen - South,2.1852,10.8741,10.0445,22.726599999999998,1.7603,3.7083333333333335
10369,14 Ballet Street Doreen VIC 3754,POINT (145.1218972 -37.6094235),605.0,4.0,2.0,4.0,209041528,Doreen - South,2.742,10.9642,10.601299999999998,21.312099999999997,1.2268,4.583333333333333
10370,4 Woodridge Crescent Doreen VIC 3754,POINT (145.1101045 -37.6038484),470.0,4.0,2.0,2.0,209041528,Doreen - South,1.4618,11.700299999999999,9.3211,22.050099999999997,1.2771,2.8333333333333335
10372,42 Resort Boulevard Doreen VIC 3754,POINT (145.1175175 -37.6068235),620.0,4.0,2.0,2.0,209041528,Doreen - South,2.1808,11.2343,10.0401,23.0868,2.0105999999999997,3.835
10373,25 Coolgardie Way Doreen VIC 3754,POINT (145.1078634 -37.6055478),600.0,4.0,2.0,2.0,209041528,Doreen - South,1.3292,12.026200000000001,9.1884,21.9174,1.5868,2.7183333333333333
10375,21 Garden Road Doreen VIC 3754,POINT (145.130923 -37.6105711),500.0,4.0,2.0,2.0,209041528,Doreen - South,3.654,8.8206,10.476,20.655,1.0338,7.23
10378,60 Freehold Street Doreen VIC 3754,POINT (145.1223665 -37.6060576),650.0,4.0,2.0,2.0,209041528,Doreen - South,2.4387,10.6608,10.2979,22.5134,1.547,6.038333333333333
10382,40 Lochran Road Doreen VIC 3754,POINT (145.1107294 -37.6101229),545.0,4.0,2.0,2.0,209041528,Doreen - South,2.2815,11.9973,10.140799999999999,22.869799999999998,1.5740999999999998,3.9650000000000003
10385,39 Tata Way Doreen VIC 3754,POINT (145.1249635 -37.6151678),460.0,3.0,2.0,1.0,209041528,Doreen - South,4.5823,8.6213,10.2767,20.4557,0.2479,7.151666666666667
10444,6 Bond Court Montrose VIC 3765,POINT (145.352506 -37.8085),850.0,4.0,2.0,3.0,211051280,Montrose,5.5943000000000005,11.125399999999999,8.4862,7.0068,1.0115,15.241666666666667
10445,106 BREAKNECK Yarra Glen VIC 3775,POINT (145.3520838 -37.65760100000001),1180.0,5.0,2.0,2.0,211051276,Healesville - Yarra Glen,20.5519,22.3309,14.3559,20.9165,3.9504,17.66
10446,6 Henry Street Healesville VIC 3777,POINT (145.5120413 -37.6659501),480.0,3.0,1.0,3.0,211051276,Healesville - Yarra Glen,25.926099999999998,21.3659,16.4582,21.0192,1.0692000000000002,2.203333333333333
10447,6 Birdwood Avenue Cockatoo VIC 3781,POINT (145.4975592 -37.9330021),600.0,3.0,1.0,1.0,212011289,Emerald - Cockatoo,18.416,inf,21.114,33.6099,1.0394,2.8433333333333333
10448,49 Pakenham Road Cockatoo VIC 3781,POINT (145.4995117 -37.9468655),600.0,3.0,2.0,,212011289,Emerald - Cockatoo,18.6728,inf,18.7443,35.2834,2.1705,1.9916666666666667
10450,5 Belvedere Court Gembrook VIC 3783,POINT (145.5476179 -37.9517196),730.0,4.0,2.0,2.0,212011289,Emerald - Cockatoo,18.3977,inf,20.4746,39.8943,0.4044,7.1466666666666665
10561,9 BEACONSFIELD-EMERALD ROAD Beaconsfield Upper VIC 3808,POINT (145.4038842 -38.0080453),800.0,3.0,2.0,,212011289,Emerald - Cockatoo,6.4874,2.2956999999999996,11.652899999999999,26.3371,1.8366,1.0533333333333335
10449,315 MACCLESFIELD ROAD Macclesfield VIC 3782,POINT (145.4715127 -37.8969229),450.0,2.0,1.0,,211051279,Monbulk - Silvan,16.863799999999998,inf,26.4257,26.3998,0.9924,8.243333333333334
10451,Ferny Creek VIC 3786,POINT (145.3309395 -37.8759058),1500.0,5.0,2.0,2.0,211051282,Mount Dandenong - Olinda,4.995,10.286700000000002,10.567200000000001,15.949200000000001,1.6622999999999999,10.618333333333334
