,name,geometry,cost,beds,baths,parkings,lga_code,lga_name,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd
11432,14 Azzam Street Clyde North VIC 3978,POINT (145.3469713 -38.1092807),670.0,4.0,2.0,2.0,21610,Casey,17.158333333333335,9.979999999999999,12.718333333333334,30.636666666666667,4.336666666666667,5.8,52.65
11433,55 Dexter Crescent Clyde North VIC 3978,POINT (145.3312203 -38.1020057),600.0,4.0,2.0,2.0,21610,Casey,11.41,8.146666666666667,10.885,28.803333333333335,7.6,4.383333333333334,50.81666666666667
11434,10 Quintino Walk Clyde North VIC 3978,POINT (145.3656254 -38.0801441),520.0,4.0,3.0,2.0,21610,Casey,9.973333333333333,9.698333333333332,10.801666666666668,25.59333333333333,2.3,7.6066666666666665,48.531666666666666
11435,21 Bellavita Avenue Clyde VIC 3978,POINT (145.365435 -38.1298286),540.0,4.0,2.0,2.0,21610,Casey,23.145,15.126666666666667,14.504999999999999,35.78333333333333,8.656666666666666,7.418333333333334,57.79833333333333
11436,20 Fellowship Street Clyde North VIC 3978,POINT (145.3442271 -38.0933947),530.0,3.0,2.0,2.0,21610,Casey,14.104999999999999,7.723333333333333,9.665,27.583333333333332,5.411666666666666,2.658333333333333,49.59666666666667
11437,61 Spectrum Crescent Clyde North VIC 3978,POINT (145.394101 -38.1013366),500.0,4.0,2.0,2.0,21610,Casey,25.471666666666668,22.58,29.986666666666668,38.763333333333335,9.973333333333333,27.68,61.70166666666667
11438,63 Spectrum Crescent Clyde North VIC 3978,POINT (145.3942402 -38.10136079999999),500.0,4.0,2.0,2.0,21610,Casey,25.521666666666665,22.63,30.03666666666667,38.81333333333334,10.023333333333333,27.73,61.751666666666665
11439,59 Springleaf Avenue Clyde North VIC 3978,POINT (145.3511201 -38.08128689999999),695.0,4.0,2.0,2.0,21610,Casey,9.121666666666666,7.9766666666666675,9.916666666666666,25.666666666666668,4.069999999999999,6.721666666666667,47.68
11440,33 Grande Belmond Avenue Clyde VIC 3978,POINT (145.320502 -38.130154),630.0,4.0,2.0,4.0,21610,Casey,10.048333333333334,11.453333333333335,9.165,31.246666666666666,1.73,3.743333333333333,53.97666666666667
11441,2 Mocha Grove Clyde North VIC 3978,POINT (145.377304 -38.1224547),515.0,4.0,2.0,2.0,21610,Casey,22.381666666666668,16.551666666666666,18.493333333333332,36.41,21.71833333333333,11.575,58.42333333333333
11443,64 Taranaki Circuit Clyde North VIC 3978,POINT (145.3578353 -38.1020549),540.0,4.0,2.0,2.0,21610,Casey,20.858333333333334,14.513333333333332,16.453333333333333,34.37166666666667,12.033333333333333,9.536666666666667,56.385
11444,34 Kilmarnock Way Clyde North VIC 3978,POINT (145.3213262 -38.1051701),460.0,3.0,2.0,1.0,21610,Casey,7.995,8.858333333333333,9.65,29.515,2.7766666666666664,2.2866666666666666,51.52833333333333
11445,6 Falabela Road Clyde North VIC 3978,POINT (145.3249121 -38.1147935),460.0,4.0,2.0,2.0,21610,Casey,9.966666666666667,9.556666666666667,9.175,30.21333333333333,4.145,2.0883333333333334,52.22666666666667
11446,21 Swallowtail Avenue Clyde North VIC 3978,POINT (145.3762985 -38.0840235),510.0,4.0,2.0,1.0,21610,Casey,12.193333333333333,12.223333333333333,13.328333333333335,27.813333333333333,1.73,10.038333333333332,50.751666666666665
11447,32 Cherokee Parade Clyde VIC 3978,POINT (145.3557662 -38.1250078),550.0,4.0,2.0,2.0,21610,Casey,19.973333333333336,12.795,12.173333333333334,33.45166666666667,6.323333333333333,5.085,55.465
11448,27B Odeon Avenue Clyde North VIC 3978,POINT (145.366191 -38.0972923),550.0,4.0,3.0,2.0,21610,Casey,14.275,10.823333333333332,12.764999999999999,30.68166666666667,5.45,6.713333333333334,52.695
11449,20 Freiberger Grove Clyde North VIC 3978,POINT (145.3213617 -38.1162152),440.0,3.0,2.0,2.0,21610,Casey,9.185,10.128333333333334,8.393333333333334,30.475,2.0983333333333336,1.6783333333333335,52.79833333333333
11450,5 Kenana Street Clyde North VIC 3978,POINT (145.3612992 -38.1039797),580.0,4.0,2.0,2.0,21610,Casey,21.763333333333332,15.79,17.73,35.64833333333333,17.708333333333332,10.813333333333333,57.66166666666666
11451,18 Flowerbloom Crescent Clyde North VIC 3978,POINT (145.3448321 -38.0764965),650.0,4.0,2.0,2.0,21610,Casey,9.95,7.081666666666666,8.185,26.028333333333332,3.855,4.989999999999999,48.041666666666664
11452,9 Niloma Street Clyde North VIC 3978,POINT (145.3761688 -38.0992239),540.0,4.0,2.0,2.0,21610,Casey,16.388333333333332,12.66,14.601666666666667,30.605,5.746666666666667,8.55,52.61833333333333
11453,22 Bonza Avenue Clyde North VIC 3978,POINT (145.3937032 -38.1038178),520.0,4.0,2.0,2.0,21610,Casey,25.263333333333332,21.535,29.778333333333332,39.480000000000004,9.764999999999999,27.471666666666668,61.49333333333333
11454,51 Moxham Drive Clyde North VIC 3978,POINT (145.3309002 -38.1118583),550.0,4.0,2.0,2.0,21610,Casey,10.558333333333334,8.951666666666666,10.006666666666666,29.608333333333334,2.558333333333333,3.5316666666666667,51.62166666666667
11455,26 Yaralla Circuit Clyde VIC 3978,POINT (145.3467768 -38.1244687),490.0,3.0,2.0,2.0,21610,Casey,14.045,13.875,13.253333333333334,34.531666666666666,5.975,6.166666666666667,56.544999999999995
11456,19 Anvil Way Clyde North VIC 3978,POINT (145.3604342 -38.08417439999999),475.0,3.0,2.0,2.0,21610,Casey,10.431666666666667,10.123333333333333,11.228333333333333,26.976666666666667,3.4316666666666666,8.555,48.99
11457,81 Ramlegh Boulevard Clyde North VIC 3978,POINT (145.3449293 -38.1168601),500.0,3.0,2.0,2.0,21610,Casey,12.315,11.343333333333334,11.523333333333333,32.0,2.275,5.925,54.013333333333335
11458,32 Bona Vista Rise Clyde VIC 3978,POINT (145.3212397 -38.13104980000001),540.0,4.0,2.0,2.0,21610,Casey,10.151666666666667,11.555,9.268333333333334,31.35,1.8333333333333333,3.8466666666666667,54.080000000000005
11459,9 Carnelian Circuit Clyde North VIC 3978,POINT (145.3718405 -38.1230794),510.0,3.0,2.0,2.0,21610,Casey,22.756666666666668,16.926666666666666,15.506666666666666,36.78666666666666,22.09333333333333,11.95,58.8
11461,26 Michigan Road Clyde VIC 3978,POINT (145.3540806 -38.1230207),525.0,4.0,2.0,1.0,21610,Casey,20.903333333333332,13.725,13.103333333333333,34.38166666666667,7.255,6.016666666666667,56.394999999999996
11462,20 Campaspe Street Clyde North VIC 3978,POINT (145.3287575 -38.1007776),530.0,4.0,2.0,2.0,21610,Casey,9.406666666666666,9.778333333333334,12.516666666666667,30.435,6.183333333333334,3.2066666666666666,52.44833333333334
11463,14 Inclusion Road Clyde North VIC 3978,POINT (145.3917684 -38.1021212),700.0,5.0,2.0,2.0,21610,Casey,24.228333333333335,20.5,28.743333333333332,38.445,8.729999999999999,26.436666666666667,60.458333333333336
11464,51 Springleaf Avenue Clyde North VIC 3978,POINT (145.3501506 -38.0813448),680.0,4.0,2.0,2.0,21610,Casey,9.471666666666666,8.086666666666666,10.026666666666667,26.016666666666666,4.42,6.766666666666667,48.03
11465,22 Spartan Avenue Clyde North VIC 3978,POINT (145.3420231 -38.0887538),550.0,4.0,2.0,2.0,21610,Casey,13.933333333333334,7.553333333333333,9.495000000000001,27.41166666666667,5.241666666666666,3.4433333333333334,49.425
11466,2A Ossa Crescent Clyde VIC 3978,POINT (145.3242208 -38.1222867),500.0,4.0,3.0,2.0,21610,Casey,10.163333333333332,10.801666666666668,9.371666666666666,31.453333333333333,3.216666666666667,1.5599999999999998,53.47166666666667
11467,Clyde North VIC 3978,POINT (145.3287992 -38.1108098),2.0,4.0,2.0,2.0,21610,Casey,9.135,7.528333333333333,9.798333333333334,28.185,3.8766666666666665,2.11,50.19833333333334
11468,102 Morison Road Clyde VIC 3978,POINT (145.3170331 -38.1230983),600.0,4.0,2.0,2.0,21610,Casey,10.013333333333332,11.466666666666667,9.221666666666666,31.303333333333335,2.925,1.9683333333333333,54.03333333333333
11469,22 Mississipi Avenue Clyde VIC 3978,POINT (145.3526976 -38.1244153),500.0,4.0,2.0,2.0,21610,Casey,20.541666666666668,13.363333333333333,12.74,34.02,6.891666666666667,5.653333333333333,56.03333333333333
11470,5 Tooradin Esplanade Tooradin VIC 3980,POINT (145.3869009 -38.2052441),1200.0,3.0,2.0,6.0,21610,Casey,27.790000000000003,24.895,18.78666666666667,66.20833333333333,3.9099999999999997,13.708333333333334,64.35666666666667
7171,1/121 Cochrane Street Brighton VIC 3186,POINT (144.9998451 -37.8938232),650.0,3.0,1.0,2.0,20910,Bayside (Vic.),1.5783333333333334,14.288333333333332,10.695,6.966666666666667,1.32,3.466666666666667,21.751666666666665
7172,436 New Street Brighton VIC 3186,POINT (144.9952398 -37.8953252),2200.0,4.0,2.0,3.0,20910,Bayside (Vic.),2.6483333333333334,14.76,11.24,7.511666666666667,0.9700000000000001,2.29,22.221666666666668
7173,2/117 North Road Brighton VIC 3186,POINT (145.000582 -37.8987869),675.0,2.0,1.0,1.0,20910,Bayside (Vic.),1.18,15.445,10.463333333333333,6.733333333333333,1.3666666666666667,1.2716666666666667,22.908333333333335
7174,18. Carpenter Street Brighton VIC 3186,POINT (144.9935634 -37.9152634),1750.0,4.0,2.0,2.0,20910,Bayside (Vic.),1.7883333333333333,13.365,14.633333333333333,10.905,1.6700000000000002,0.6116666666666667,26.546666666666667
7175,313 St Kilda Street Brighton VIC 3186,POINT (144.987904 -37.9045118),1200.0,4.0,2.0,4.0,20910,Bayside (Vic.),4.491666666666666,16.59,12.953333333333335,9.225,2.52,2.75,23.673333333333336
7176,44 Carpenter Street Brighton VIC 3186,POINT (144.9965116 -37.91325700000001),860.0,3.0,1.0,3.0,20910,Bayside (Vic.),2.183333333333333,14.743333333333334,14.004999999999999,10.275,1.3583333333333334,1.7866666666666666,26.995
7177,322. St Kilda Street Brighton VIC 3186,POINT (144.9887825 -37.9040656),1900.0,5.0,3.0,4.0,20910,Bayside (Vic.),4.45,16.58833333333333,12.951666666666666,9.221666666666666,2.2816666666666667,1.4983333333333335,23.671666666666667
7178,2/1 Chatsworth Avenue Brighton VIC 3186,POINT (144.9884831 -37.8993805),2100.0,3.0,3.0,2.0,20910,Bayside (Vic.),3.2933333333333334,16.00166666666667,12.365,8.635,2.1266666666666665,2.353333333333333,23.084999999999997
7179,104 Male Street Brighton VIC 3186,POINT (145.0053566 -37.9089134),2800.0,4.0,5.0,4.0,20910,Bayside (Vic.),2.645,13.55,12.326666666666666,8.598333333333333,1.9416666666666667,1.4349999999999998,26.226666666666667
7180,8A Campbell Street Brighton VIC 3186,POINT (144.9906723 -37.8991964),2150.0,4.0,2.0,3.0,20910,Bayside (Vic.),3.2233333333333336,16.043333333333333,12.146666666666667,8.416666666666666,1.9083333333333334,2.396666666666667,23.126666666666665
7181,12/363 New Street Brighton VIC 3186,POINT (144.9933254 -37.9024609),625.0,2.0,1.0,2.0,20910,Bayside (Vic.),2.268333333333333,16.49833333333333,12.141666666666667,8.413333333333334,2.11,1.3283333333333334,23.961666666666666
7182,41 Bay Street Brighton VIC 3186,POINT (144.9894561 -37.9036494),1290.0,4.0,2.0,2.0,20910,Bayside (Vic.),2.3066666666666666,16.720000000000002,12.896666666666667,9.168333333333333,2.15,1.3666666666666667,23.803333333333335
7183,101/7-9 Cowra Street Brighton VIC 3186,POINT (145.007231 -37.904925),650.0,2.0,1.0,1.0,20910,Bayside (Vic.),2.135,13.638333333333332,11.188333333333333,7.46,3.4733333333333336,0.9266666666666666,25.716666666666665
7184,2A Normanby Street Brighton VIC 3186,POINT (144.986675 -37.9109999),2300.0,4.0,2.0,2.0,20910,Bayside (Vic.),3.6683333333333334,14.34,14.136666666666667,10.408333333333333,1.6966666666666665,1.9266666666666665,24.858333333333334
7185,23 Hammond Street Brighton VIC 3186,POINT (145.005244 -37.9161674),1250.0,3.0,2.0,2.0,20910,Bayside (Vic.),3.2383333333333337,12.251666666666667,12.301666666666668,8.573333333333332,2.08,3.5683333333333334,27.89333333333333
7186,108 South Road Brighton VIC 3186,POINT (145.0051199 -37.92981169999999),1500.0,4.0,2.0,2.0,20910,Bayside (Vic.),3.235,9.33,10.82,10.901666666666667,1.4033333333333333,4.6033333333333335,29.816666666666666
7187,G21/209 Bay Street Brighton VIC 3186,POINT (144.9989838 -37.9048909),420.0,1.0,1.0,1.0,20910,Bayside (Vic.),0.89,14.83,11.479999999999999,7.75,1.0933333333333333,0.39499999999999996,24.171666666666667
7188,G01/317-325 New Street Brighton VIC 3186,POINT (144.9928412 -37.9048787),470.0,1.0,1.0,1.0,20910,Bayside (Vic.),1.9566666666666668,14.67,12.546666666666665,8.818333333333333,1.8,1.0166666666666666,24.45
7189,12 Bleazby Avenue Brighton VIC 3186,POINT (144.9992877 -37.9136708),1585.0,3.0,2.0,2.0,20910,Bayside (Vic.),1.2266666666666666,14.246666666666666,14.06,10.331666666666667,0.8049999999999999,2.735,27.096666666666668
7190,4B Harwood Street Brighton VIC 3186,POINT (144.9912756 -37.8929097),1950.0,4.0,3.0,4.0,20910,Bayside (Vic.),4.513333333333334,14.693333333333333,11.948333333333332,8.22,2.2666666666666666,2.3633333333333337,21.776666666666664
7191,11 Boxshall Street Brighton VIC 3186,POINT (144.9974369 -37.910600099999996),800.0,3.0,1.0,2.0,20910,Bayside (Vic.),3.6483333333333334,15.295,12.885,9.156666666666666,1.05,2.3666666666666667,25.875
7192,371 St Kilda Street Brighton VIC 3186,POINT (144.9891696 -37.8984213),1480.0,3.0,3.0,4.0,20910,Bayside (Vic.),3.195,15.754999999999999,12.118333333333334,8.389999999999999,1.8816666666666668,2.3316666666666666,22.84
7193,6 Blairgowrie Court Brighton VIC 3186,POINT (144.9891199 -37.9056892),1400.0,4.0,2.0,4.0,20910,Bayside (Vic.),4.596666666666667,15.321666666666665,13.389999999999999,9.661666666666667,2.6266666666666665,2.856666666666667,24.111666666666668
7194,6/12 Wellington Street Brighton VIC 3186,POINT (144.9901419 -37.9166116),850.0,3.0,2.0,2.0,20910,Bayside (Vic.),2.95,13.076666666666666,14.998333333333333,11.270000000000001,1.1633333333333333,1.7716666666666667,26.853333333333335
7195,14 Foote Street Brighton VIC 3186,POINT (144.9937786 -37.89561339999999),1700.0,5.0,3.0,2.0,20910,Bayside (Vic.),3.1300000000000003,15.688333333333333,12.17,8.441666666666666,1.4516666666666667,2.771666666666667,23.151666666666664
7196,49 Kinane Street Brighton VIC 3186,POINT (144.9931945 -37.9216791),1800.0,4.0,3.0,2.0,20910,Bayside (Vic.),3.1633333333333336,11.866666666666667,15.47,11.741666666666667,0.9666666666666667,2.5416666666666665,27.33833333333333
7197,1/19 New Street Brighton VIC 3186,POINT (144.9935552 -37.92976580000001),390.0,1.0,1.0,0.0,20910,Bayside (Vic.),2.4833333333333334,10.915,11.285,12.116666666666667,2.4166666666666665,3.975,28.771666666666665
7198,5 Chatsworth Avenue Brighton VIC 3186,POINT (144.9879716 -37.8994294),1950.0,4.0,2.0,3.0,20910,Bayside (Vic.),3.381666666666667,16.08833333333333,12.451666666666666,8.723333333333333,2.2150000000000003,2.441666666666667,23.171666666666667
7199,4/19 Birdwood Avenue Brighton VIC 3186,POINT (144.98678519999999 -37.8942781),2500.0,3.0,3.0,3.0,20910,Bayside (Vic.),5.781666666666666,15.96,13.215,9.486666666666668,3.675,3.6300000000000003,23.045
7200,2/273 St Kilda Street Brighton VIC 3186,POINT (144.9872461 -37.9078677),700.0,2.0,1.0,1.0,20910,Bayside (Vic.),4.441666666666666,14.866666666666667,13.576666666666666,9.848333333333333,2.4716666666666667,2.7016666666666667,24.296666666666667
7201,7/241-243 Bay Street Brighton VIC 3186,POINT (145.000127 -37.9048598),585.0,2.0,2.0,1.0,20910,Bayside (Vic.),1.4400000000000002,15.638333333333332,11.766666666666667,8.036666666666667,2.5716666666666668,1.4866666666666668,24.756666666666668
7202,104a/103 Bay Street Brighton VIC 3186,POINT (144.9954491 -37.9042341),625.0,2.0,2.0,1.0,20910,Bayside (Vic.),1.5,15.313333333333333,12.09,8.361666666666666,1.3433333333333333,0.5616666666666668,24.336666666666666
7203,1/1 Barkly St Brighton VIC 3186,POINT (144.9937249 -37.9047693),1100.0,3.0,2.0,2.0,20910,Bayside (Vic.),2.07,14.945,12.66,8.931666666666667,1.6566666666666667,1.13,24.563333333333333
7204,47 Murphy Street Brighton VIC 3186,POINT (144.9967927 -37.8911675),1800.0,3.0,2.0,1.0,20910,Bayside (Vic.),3.7,14.653333333333334,11.133333333333333,7.405,0.08499999999999999,3.9050000000000002,22.115000000000002
7205,8/8 Manor Street Brighton VIC 3186,POINT (144.9896474 -37.9175774),380.0,1.0,1.0,1.0,20910,Bayside (Vic.),3.585,13.325,15.915,12.186666666666667,1.4116666666666666,2.9866666666666664,26.90666666666667
7206,13/350 New Street Brighton VIC 3186,POINT (144.9955148 -37.9020751),695.0,2.0,1.0,2.0,20910,Bayside (Vic.),2.796666666666667,15.828333333333335,12.396666666666667,8.668333333333333,2.64,1.8566666666666667,24.216666666666665
7207,655a Hampton Street St Brighton VIC 3186,POINT (145.0042781 -37.92731149999999),1025.0,3.0,2.0,2.0,20910,Bayside (Vic.),3.506666666666667,9.691666666666666,11.18,10.151666666666667,0.965,4.461666666666667,29.258333333333333
7208,1a Cluden St Brighton VIC 3186,POINT (145.0077887 -37.9122725),1200.0,3.0,2.0,3.0,20910,Bayside (Vic.),2.9949999999999997,12.376666666666667,11.979999999999999,8.25,2.091666666666667,2.21,26.575
7209,Enquire For Address Brighton VIC 3186,POINT (144.9997396 -37.9044002),4400.0,4.0,4.0,2.0,20910,Bayside (Vic.),1.26,15.456666666666667,11.585,7.8566666666666665,2.39,1.3066666666666669,24.576666666666664
7210,5/16-18 Spink Street Brighton VIC 3186,POINT (145.0046005 -37.8969371),700.0,3.0,2.0,1.0,20910,Bayside (Vic.),0.89,15.701666666666666,10.056666666666667,6.326666666666667,2.8516666666666666,2.646666666666667,23.163333333333334
7211,909 Hampton Street Brighton VIC 3186,POINT (145.007871 -37.9076754),950.0,4.0,2.0,2.0,20910,Bayside (Vic.),2.455,12.979999999999999,11.013333333333332,7.285,3.2983333333333333,1.245,25.89
7212,10 St Ninians Road Brighton VIC 3186,POINT (144.9854791 -37.9027783),2400.0,4.0,3.0,4.0,20910,Bayside (Vic.),5.29,17.208333333333332,13.571666666666665,9.841666666666667,3.32,3.5483333333333333,24.291666666666668
7213,Brighton VIC 3186,POINT (144.9997396 -37.9044002),2500.0,3.0,3.0,3.0,20910,Bayside (Vic.),1.26,15.456666666666667,11.585,7.8566666666666665,2.39,1.3066666666666669,24.576666666666664
7214,1 Cosham St Brighton VIC 3186,POINT (144.9887003 -37.9060298),1400.0,5.0,4.0,3.0,20910,Bayside (Vic.),4.121666666666667,15.088333333333333,13.323333333333332,9.595,2.1516666666666664,2.3800000000000003,24.043333333333333
7215,3/22-24 Warleigh Grove Brighton VIC 3186,POINT (145.0030177 -37.9047161),650.0,2.0,2.0,2.0,20910,Bayside (Vic.),1.1233333333333335,14.428333333333335,11.713333333333333,7.985,2.271666666666667,0.8633333333333333,24.705
7216,2/138 New Street Brighton VIC 3186,POINT (144.9930252 -37.9181228),390.0,1.0,1.0,1.0,20910,Bayside (Vic.),2.6783333333333332,12.418333333333333,14.801666666666668,11.073333333333332,0.505,1.5766666666666667,26.715
7217,63 Durrant Street Brighton VIC 3186,POINT (145.0064328 -37.9116483),800.0,3.0,1.0,2.0,20910,Bayside (Vic.),2.533333333333333,12.581666666666667,12.15,8.42,1.63,2.3800000000000003,26.113333333333333
7218,2/20 Pine Street Brighton VIC 3186,POINT (145.0049233 -37.919698),650.0,2.0,1.0,1.0,20910,Bayside (Vic.),4.108333333333333,11.451666666666666,12.94,9.078333333333335,3.555,4.13,28.455
7219,124 Cole Street Brighton VIC 3186,POINT (145.0025553 -37.8957398),2990.0,5.0,5.0,2.0,20910,Bayside (Vic.),0.7783333333333334,15.173333333333334,10.706666666666667,6.9783333333333335,3.2083333333333335,2.316666666666667,22.634999999999998
7220,1 Margaret Street Brighton East VIC 3187,POINT (145.0100486 -37.92078619999999),1490.0,4.0,3.0,2.0,20910,Bayside (Vic.),4.336666666666667,10.693333333333333,12.181666666666667,8.378333333333334,2.92,4.651666666666667,28.976666666666667
7221,17 Letchworth Avenue Brighton East VIC 3187,POINT (145.0222157 -37.9296944),2100.0,4.0,4.0,3.0,20910,Bayside (Vic.),4.341666666666667,7.7283333333333335,9.218333333333334,10.723333333333333,3.46,5.968333333333334,31.37
7222,11 Arnold Road Brighton East VIC 3187,POINT (145.0233045 -37.93024339999999),1495.0,5.0,3.0,2.0,20910,Bayside (Vic.),4.4383333333333335,7.825,9.315,11.341666666666667,5.265,6.0649999999999995,31.990000000000002
7223,46 Milroy Street Brighton East VIC 3187,POINT (145.0112108 -37.9043005),1300.0,4.0,2.0,2.0,20910,Bayside (Vic.),3.283333333333333,13.213333333333333,9.135,5.406666666666666,1.4200000000000002,2.0733333333333333,25.365000000000002
7224,30A Cummins Road Brighton East VIC 3187,POINT (145.0264131 -37.9291277),1495.0,4.0,3.0,2.0,20910,Bayside (Vic.),2.675,7.63,9.118333333333334,9.628333333333334,3.5016666666666665,4.301666666666667,30.275
7225,102 Glencairn Avenue Brighton East VIC 3187,POINT (145.0204234 -37.9230302),790.0,3.0,2.0,4.0,20910,Bayside (Vic.),3.0816666666666666,9.446666666666665,10.935,8.088333333333333,0.825,4.5600000000000005,28.736666666666668
7226,9 Dunoon Court Brighton East VIC 3187,POINT (145.0226671 -37.9117627),750.0,3.0,2.0,2.0,20910,Bayside (Vic.),3.57,9.96,9.861666666666668,6.133333333333334,2.9233333333333333,5.225,26.78166666666667
